symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction
AURKC	-0.13	-0.0416666666666667	-1.59126592536245	0.148013967586225	0.287312529568764	-6.7069086108634	Ns
TJAP1	-0.13	-0.045	-1.58321957676626	0.14983071335395	0.29012965181955	-6.71790078628824	Ns
CCL3L3	0.13	0.0183333333333333	1.55163458671494	0.157157850058257	0.300852403392838	-6.76075354859279	Ns
GHRL	0.13	-0.0283333333333333	1.55163458671494	0.157157850058257	0.300852403392838	-6.76075354859279	Ns
LOC100134368	0.13	-0.0816666666666667	1.52460280125688	0.16368205994089	0.310207982683552	-6.79704523802852	Ns
RNU6-548P	-0.13	-0.0216666666666667	-1.5068174071518	0.168105282781537	0.316838899061076	-6.82072484581404	Ns
PRM2	-0.13	-0.055	-1.5062881289216	0.168238526324507	0.316987496608349	-6.82142708068247	Ns
ZNF593	0.13	-0.111666666666667	1.47452393314978	0.176408334265648	0.328031677575351	-6.86330728627045	Ns
MYEOV2	0.13	-0.0683333333333333	1.47452393314978	0.176408334265648	0.328031677575351	-6.86330728627045	Ns
TRIM11	-0.13	-0.0483333333333333	-1.44422156060816	0.184526086731837	0.339256093985874	-6.90276584750101	Ns
TSR2	-0.13	-0.0783333333333333	-1.4414320753432	0.1852895773754	0.340289708800217	-6.9063734092479	Ns
LINC01000	-0.13	0.165	-1.43407174735662	0.18731739769025	0.343008060022522	-6.91587197108937	Ns
TNFAIP8L3	-0.13	-0.0283333333333333	-1.43179466723106	0.187948662675871	0.34373191156517	-6.91880456136726	Ns
LOC102724237	0.13	-0.0216666666666667	1.42772311340552	0.189082030200413	0.345452291124953	-6.92404110700915	Ns
FAM86C2P	0.13	-0.00166666666666667	1.41968313450747	0.191337566040446	0.348317164079097	-6.93435469104853	Ns
RNU6-454P	-0.13	0.025	-1.41264936133113	0.193329987872887	0.350711552564865	-6.94334808588947	Ns
STXBP4	-0.13	0.0283333333333333	-1.40400242389635	0.195804038419161	0.35423462884696	-6.95436613238432	Ns
FZD9	0.13	-0.00833333333333333	1.39383274666329	0.198748849460258	0.357895343766532	-6.96727047523061	Ns
OSR2	-0.13	-0.0816666666666667	-1.39132466996492	0.199480970353514	0.358797883626281	-6.97044394888795	Ns
AKAP11	-0.13	0.128333333333333	-1.3875878121352	0.200576101009297	0.360350511541177	-6.97516553569108	Ns
LLGL2	0.13	-0.201666666666667	1.34497277174152	0.213435589905208	0.375862734712557	-7.02843735400959	Ns
TNFRSF13B	0.13	-0.0516666666666667	1.33935922718799	0.215181024111636	0.377908532060124	-7.03537484849456	Ns
TMEM211	0.13	0.00833333333333333	1.33713340823673	0.21587646565049	0.378730356410686	-7.03812039867585	Ns
RNA5SP274	0.13	0.095	1.32906600726672	0.218413130795004	0.381698091774945	-7.04804655284254	Ns
RNA5SP242	-0.13	-0.055	-1.29147707696357	0.230568224521028	0.397365902358708	-7.09377194258157	Ns
SPIN2A	-0.13	0.0416666666666667	-1.28584598805898	0.232437356256441	0.399573496258214	-7.10054644554628	Ns
ELOF1	0.13	-0.0416666666666667	1.2572145267328	0.242138566446619	0.411455494908963	-7.1346808344144	Ns
RN7SL408P	0.13	0.148333333333333	1.22611200849723	0.253056520190617	0.425202856605113	-7.17116130816246	Ns
ACCS	-0.13	0.0483333333333333	-1.16729298184038	0.274810327552223	0.450140017090836	-7.23838456984182	Ns
WNT9A	0.13	-0.0283333333333333	1.06956974418921	0.314259663241592	0.494294099822634	-7.34469531944786	Ns
MIR30A	-0.13	0.0416666666666667	-0.995626262321127	0.3469428227981	0.52837143040743	-7.42040553321479	Ns
RN7SL604P	-0.13	-0.075	-2.20445859370978	0.0566690712258804	0.13651535328802	-5.79933911186827	Ns
RNU4-55P	-0.13	0.0183333333333333	-2.20114965925329	0.0569691716229533	0.13706526673698	-5.80451426433977	Ns
RNU1-75P	-0.13	-0.005	-2.17520382378167	0.0593769615658347	0.141502949203978	-5.84501895137046	Ns
RNU6-828P	-0.13	0.0183333333333333	-2.14402607683921	0.0624022963997036	0.147282057943078	-5.89351003712207	Ns
GALK2	-0.13	0.045	-2.10687614328466	0.0662039165488171	0.154363213585762	-5.95101639788611	Ns
MCCD1	0.13	-0.045	2.068846037527	0.0703285805202155	0.162243712380943	-6.00955786610701	Ns
CBFA2T2	0.13	-0.0616666666666667	2.06202682616197	0.0710940616302641	0.163588636036782	-6.02001833071172	Ns
SUDS3	-0.13	-0.085	-2.04460767821324	0.0730861922033005	0.167213555875051	-6.04668642423732	Ns
RN7SL108P	-0.13	0.0516666666666667	-2.01865042076027	0.0761551043101608	0.172475659912245	-6.08628262717964	Ns
ZNF607	0.13	0.0583333333333333	1.98876919325953	0.0798416308528293	0.179188145429648	-6.13164369037932	Ns
RNU6-1014P	-0.13	0.0316666666666667	-1.97790105106034	0.0812244901621038	0.181540006924449	-6.14808133853764	Ns
LINC01138	-0.13	-0.0583333333333333	-1.9743177400435	0.0816854414076915	0.182325472408453	-6.15349370195179	Ns
APOPT1	-0.13	0.0916666666666667	-1.96720915870193	0.08260730391764	0.184101016677035	-6.16421999481855	Ns
RNU4-79P	-0.13	0.0383333333333333	-1.95668880334271	0.0839899072831384	0.186451354324041	-6.18006783420331	Ns
RBPMS2	-0.13	-0.191666666666667	-1.91951018484534	0.0890551479012451	0.195369760178306	-6.23581274382363	Ns
TMEM42	-0.13	-0.0483333333333333	-1.90010358452888	0.0918133376169628	0.200064833567554	-6.26474373864829	Ns
C16orf54	-0.13	0.0183333333333333	-1.88437336177528	0.094108315267258	0.203978657484793	-6.28810712185461	Ns
PTPRB	-0.13	-0.015	-1.88333851984687	0.0942611847607058	0.204265083310316	-6.28964134990254	Ns
DUSP26	-0.13	-0.0516666666666667	-1.8781897627963	0.0950252731762698	0.205621951714727	-6.29726960926524	Ns
AMER1	-0.13	0.085	-1.85602660964508	0.0983817008024529	0.210848947181864	-6.33000681721504	Ns
RNU6-1180P	-0.13	0.025	-1.84718332543294	0.0997519219033144	0.212982598369416	-6.34302358818723	Ns
RN7SKP86	-0.13	0.015	-1.84135754768454	0.100664399709834	0.214459338577432	-6.35158430803104	Ns
TULP1	-0.13	-0.085	-1.82420547582544	0.103396699176676	0.219038980886274	-6.37672083025694	Ns
LCNL1	0.13	-0.0883333333333333	1.80025541057591	0.10732855614637	0.225645558190822	-6.41164726051804	Ns
RNU6-1295P	-0.13	-0.055	-1.74509976104997	0.116920950777591	0.240935727278703	-6.49128289594361	Ns
ADAM30	-0.13	0.045	-1.74509976104997	0.116920950777591	0.240935727278703	-6.49128289594361	Ns
NDST3	-0.13	-0.00166666666666666	-1.7410012159408	0.1176646721028	0.241920475714535	-6.49715449872314	Ns
JAZF1	0.13	0.101666666666667	1.71935738501081	0.121665368339153	0.248327764242109	-6.52805239429955	Ns
DESI1	-0.13	-0.0616666666666667	-1.71700202327414	0.122108247074593	0.2490616995875	-6.53140360981602	Ns
RGCC	0.13	-0.0416666666666667	1.70536871033403	0.124317570264768	0.252700995130033	-6.54792278214797	Ns
OR5BS1P	-0.13	-0.005	-1.69321680127389	0.126664685730495	0.256319346843457	-6.56511958667005	Ns
CNOT3	0.13	-0.171666666666667	1.6740122527537	0.130457223385564	0.262117802193736	-6.59217237636436	Ns
RPS19P1	0.13	-0.025	1.65614935250218	0.134078001816847	0.267204445348033	-6.61719554941829	Ns
SRRM2	-0.13	-0.0316666666666667	-1.65264490669327	0.134799043763681	0.268411902007699	-6.6220886879257	Ns
UNC93B1	0.13	-0.0116666666666667	1.64639257275069	0.136094267759065	0.270323476952585	-6.63080539194769	Ns
MIR34B	-0.13	-0.005	-1.64157840596074	0.137099291230448	0.271599930361925	-6.63750546379806	Ns
CCDC125	0.13	-0.358333333333333	1.63409788036144	0.138674383954898	0.273766209286532	-6.64789623179652	Ns
RAB3B	-0.13	-0.0283333333333333	-1.62605280703469	0.140386719995631	0.27628078045581	-6.65904355388893	Ns
ACVR1B	0.13	-0.035	1.5962789262304	0.146892187953785	0.285563118244963	-6.70004510060089	Ns
PPP1R26	-0.13	0.00833333333333333	-1.57650563242283	0.151361986273042	0.292302080873791	-6.72704955630779	Ns
RPL37P2	0.13	-0.0183333333333333	1.57650563242283	0.151361986273042	0.292302080873791	-6.72704955630779	Ns
HLA-DRB5	0.13	0.481666666666667	1.51160615420639	0.166903989032768	0.315163604894914	-6.81436477384398	Ns
NFYC-AS1	-0.13	0.015	-1.50787763956759	0.167838655550058	0.316410905919454	-6.81931772399207	Ns
FDPSP2	0.13	0.0683333333333333	1.49117760119936	0.172082258193827	0.322353415184337	-6.84141496605365	Ns
RN7SL836P	-0.13	-0.0516666666666667	-1.46275669207032	0.179522618720833	0.332285075804197	-6.87868829654065	Ns
LRRC73	-0.13	-0.0516666666666667	-1.44843632119088	0.183377718196961	0.337624178688408	-6.89730701829344	Ns
DHCR24	0.13	0.348333333333333	1.43315961229546	0.187570042331375	0.343245628997299	-6.91704702662889	Ns
MROH2B	-0.13	0.00833333333333333	-1.43315961229546	0.187570042331375	0.343245628997299	-6.91704702662889	Ns
WASF4P	0.13	-0.095	1.43270419696037	0.187696295320172	0.343378144036676	-6.91763354352182	Ns
RGS6	-0.13	0.111666666666667	-1.41968313450747	0.191337566040446	0.348317164079097	-6.93435469104853	Ns
RNU1-70P	-0.13	-0.035	-1.41527475712625	0.192584205474885	0.349768303563774	-6.93999447705903	Ns
LOC400943	-0.13	0.025	-1.36775791696783	0.206474648992153	0.367267392510121	-7.00008636430126	Ns
AKAP6	0.13	-0.015	1.35602879595474	0.210033250242861	0.371505937265804	-7.01471889459827	Ns
TUBA3D	0.13	-0.065	1.34913452477451	0.212149379466917	0.374191432362301	-7.02328191461644	Ns
WDR45B	-0.13	0.0316666666666667	-1.32833982671929	0.218642705202347	0.382030551776827	-7.04893811902045	Ns
IL23A	0.13	-0.141666666666667	1.30709311463469	0.225450846990369	0.390762466781031	-7.07488142387371	Ns
NUDT6	-0.13	0.0783333333333333	-1.29684507393054	0.228798205311235	0.395212315362703	-7.08729546432196	Ns
TMEM187	-0.13	0.00833333333333334	-1.29583347543668	0.229130887703489	0.395640361513203	-7.0885173319313	Ns
PLAG1	0.13	0.055	1.28551703706897	0.232546937529496	0.399663798290889	-7.10094157528786	Ns
POU5F2	0.13	-0.0183333333333333	1.2722436663233	0.237004893251259	0.405073241578611	-7.11682824859535	Ns
NGEF	-0.13	-0.085	-1.27097060402405	0.23743619432964	0.405623791046025	-7.11834607828601	Ns
EDARADD	-0.13	-0.135	-1.21485639876671	0.25710641474987	0.429746070609238	-7.18420603615567	Ns
RN7SL216P	-0.13	0.0183333333333333	-1.21430172409502	0.257307362409709	0.429908135033147	-7.18484669358934	Ns
ZNF777	0.13	-0.241666666666667	1.17550306867439	0.271685615068649	0.446493909914328	-7.2291433130758	Ns
ZXDA	0.13	-0.235	1.01675034673134	0.337352792507243	0.518407169180874	-7.39920801646708	Ns
SPANXA2-OT1	-0.13	0.00833333333333333	-0.946769614220072	0.369905892961418	0.551042270461886	-7.46807235748728	Ns
ST3GAL1	0.13	0.095	0.883139723848303	0.401460938540208	0.582436980675795	-7.52722082440313	Ns
RNA5SP449	-0.13	0.085	-0.854237715836893	0.416411090041127	0.596130206536083	-7.55295855877984	Ns
CAMK2A	0.13	-0.095	1.79129185375314	0.108835770215414	0.228176243268027	-6.42466595213116	Ns
CEACAM3	-0.13	-0.0183333333333333	-1.76348355930586	0.113638416705131	0.236015913219256	-6.46486661240135	Ns
ASMTL-AS1	-0.13	0.0483333333333333	-1.53625416724135	0.160840868342465	0.305945937449229	-6.7814467384655	Ns
RNU1-148P	0.13	-0.0916666666666667	1.50365007842424	0.168904043204279	0.317984372775617	-6.82492506134217	Ns
PTGFRN	-0.13	0.241666666666667	-1.48964026669692	0.17247764154506	0.322808671925697	-6.8434419354937	Ns
FOXH1	0.13	-0.0916666666666667	1.40271902978036	0.196173571822474	0.354710429671559	-6.95599786474213	Ns
RNA5SP507	-0.13	0.211666666666667	-1.24718565175844	0.245615493360643	0.415847762876399	-7.14651281117849	Ns
PRG3	0.13	-0.111666666666667	1.56392180752774	0.154270024004367	0.296688790285484	-6.74413950965142	Ns
P2RY6	-0.13	0.025	-1.28650464832799	0.2322180714205	0.399225978505391	-7.09975507053591	Ns
TNMD	0.13	-0.228333333333333	1.3316170498125	0.217608269044566	0.380851237262275	-7.04491198821498	Ns
SHKBP1	0.126666666666667	-0.15	1.40042470734246	0.196835692337719	0.355509048932123	-6.95891259228755	Ns
RCN2	-0.126666666666667	0.233333333333333	-1.19162696092719	0.265632822355834	0.439459411601889	-7.21085902722932	Ns
SMCP	-0.126666666666667	-0.05	-1.89642940960692	0.0923445861418064	0.200903133502014	-6.27020786651347	Ns
TYRO3	-0.126666666666667	-0.04	-1.81230568276217	0.105333082177094	0.222191885808809	-6.39409979123081	Ns
PAK6	-0.126666666666667	-0.216666666666667	-1.68532644043136	0.128210454235218	0.258696308272896	-6.57625308386839	Ns
ZNF169	-0.126666666666667	0.103333333333333	-1.57727437209381	0.151185945158134	0.292083125315039	-6.7260031070155	Ns
ENSAP3	0.126666666666667	0.0366666666666667	1.5420260382759	0.159449773910624	0.303965001921802	-6.7736946902258	Ns
CNIH2	-0.126666666666667	-0.146666666666667	-1.41038122377444	0.193976304607836	0.351555655637235	-6.94624223884367	Ns
LOC729468	-0.126666666666667	-0.103333333333333	-1.40492417830649	0.195539006011614	0.353810077875374	-6.95319362244977	Ns
RBBP6	-0.126666666666667	0.16	-1.18641964924882	0.267575498941427	0.441701406178046	-7.21678354803912	Ns
DOK3	-0.126666666666667	-0.0766666666666667	-1.12277548079906	0.292260979891514	0.470195807160318	-7.28766910948305	Ns
PRELP	0.126666666666667	0.0633333333333333	1.03142504882407	0.330810278892886	0.512475584589996	-7.38427741096019	Ns
MMRN2	-0.126666666666667	-0.0266666666666667	-0.98439913091862	0.352122753042148	0.533887913423975	-7.43152848461872	Ns
PIWIL3	-0.126666666666667	-0.0333333333333333	-2.13195723834358	0.0636133774218736	0.149429246882847	-5.91222545928711	Ns
RNU6-239P	-0.126666666666667	-0.00666666666666667	-2.12723329759908	0.0640936296408023	0.150360364976163	-5.91954232534156	Ns
RERE	0.126666666666667	0.0133333333333333	2.08608454917371	0.0684289304022761	0.158583382806588	-5.98306423214632	Ns
RNU6-679P	-0.126666666666667	-0.00333333333333333	-2.08608454917371	0.0684289304022762	0.158583382806588	-5.98306423214632	Ns
CARD18	-0.126666666666667	0.04	-2.08460603036816	0.0685898899274854	0.158909002439354	-5.98533933755922	Ns
FPGS	-0.126666666666667	-0.11	-2.05851896507676	0.0714909663646566	0.164339673839733	-6.0253948256266	Ns
ART3	-0.126666666666667	-0.0566666666666667	-2.05144464979645	0.0722979351305136	0.165802221203078	-6.0362283207993	Ns
NCKAP1	-0.126666666666667	-0.04	-2.04583741166662	0.0729438024085602	0.167055594993414	-6.04480624568801	Ns
RHOQ	-0.126666666666667	0.0366666666666667	-2.03889259779945	0.0737514664078006	0.168383706281236	-6.05541934729221	Ns
H2AFV	0.126666666666667	-0.0433333333333333	2.0347595044022	0.0742362248444291	0.1691157943944	-6.06172971226127	Ns
PEX1	-0.126666666666667	-0.0233333333333333	-2.02656816622571	0.0752060608181566	0.170790963606039	-6.0742231321156	Ns
ARHGAP32	0.126666666666667	0.0866666666666667	1.98704545219022	0.0800594422214068	0.179521398869957	-6.13425297744688	Ns
MYL10	0.126666666666667	-0.0766666666666667	1.97563232567943	0.0815160449426849	0.182121784842711	-6.151508524676	Ns
LOC100132356	0.126666666666667	0.02	1.97062256431163	0.0821634066917679	0.183234381376427	-6.1590712262776	Ns
RNU1-59P	0.126666666666667	-0.0866666666666667	1.96441362972325	0.0829725580622345	0.184773687249809	-6.16843428039394	Ns
SPINK2	-0.126666666666667	-0.04	-1.95216981604544	0.0845905688784689	0.187466400352804	-6.18686538844569	Ns
AMMECR1L	0.126666666666667	-0.0333333333333333	1.94974841234841	0.0849141071872012	0.188055216287733	-6.19050526030052	Ns
RGL3	-0.126666666666667	-0.0266666666666667	-1.94974841234841	0.0849141071872014	0.188055216287733	-6.19050526030052	Ns
SPATA2L	0.126666666666667	-0.0566666666666667	1.94613314191497	0.0853993654895437	0.188909994351852	-6.19593655837464	Ns
HOPX	0.126666666666667	-0.08	1.93777511138108	0.0865313717266111	0.190947422915369	-6.20847821516901	Ns
OR7A17	-0.126666666666667	0.0233333333333333	-1.92835368127878	0.0878245572248749	0.193142758562008	-6.22259054030144	Ns
IGF2BP2	-0.126666666666667	-0.0766666666666667	-1.91447570073408	0.0897630174056903	0.196667341406093	-6.24332927805419	Ns
TNFAIP2	-0.126666666666667	0.0766666666666667	-1.91447570073408	0.0897630174056901	0.196667341406093	-6.24332927805419	Ns
CES2	0.126666666666667	0.06	1.90313680090179	0.0913769519140773	0.199281614883634	-6.26022961945236	Ns
RNU6-300P	-0.126666666666667	0.0166666666666667	-1.89089376381763	0.0931504927827305	0.202241130441276	-6.27843223898216	Ns
ARSH	-0.126666666666667	-0.09	-1.87350015586309	0.0957263191922519	0.206697546916233	-6.30421010983385	Ns
RN7SKP137	-0.126666666666667	-0.0133333333333333	-1.85241847018799	0.0989386063136947	0.211672672788074	-6.33532095851691	Ns
OR13G1	0.126666666666667	-0.00666666666666667	1.84931719785565	0.0994196524031707	0.212487284599789	-6.33988507407895	Ns
ANKRD31	-0.126666666666667	-0.06	-1.84214104490417	0.100541226572876	0.21421650678618	-6.35043366688968	Ns
ZNF394	0.126666666666667	-0.05	1.79226302036061	0.108671518655265	0.22791389231515	-6.42325683812965	Ns
RNA5SP398	0.126666666666667	-0.00333333333333333	1.78758818308205	0.109464296581573	0.229180393247637	-6.43003662829232	Ns
HOXB5	-0.126666666666667	0.01	-1.77834721165211	0.111047332107752	0.231687420055087	-6.44341492761102	Ns
CHMP4A	0.126666666666667	0.0633333333333333	1.76028722117277	0.114202918111955	0.236814042339391	-6.46946880172799	Ns
FOXM1	-0.126666666666667	-0.0533333333333333	-1.75233778228971	0.115618185517751	0.238998940120817	-6.48089779579026	Ns
FOXB1	-0.126666666666667	-0.0466666666666667	-1.73932473447537	0.117970148521724	0.242420230258845	-6.49955435525582	Ns
SLC27A5	-0.126666666666667	-0.0566666666666667	-1.71661419344343	0.122181313362192	0.249162645072414	-6.53195520216939	Ns
GALR1	0.126666666666667	-0.126666666666667	1.70923943257066	0.123578406708371	0.251549513113712	-6.54243247025133	Ns
RNU6-151P	-0.126666666666667	-0.0233333333333333	-1.69955266622308	0.125435882907646	0.254330937183864	-6.55616091689304	Ns
NINJ1	-0.126666666666667	-0.04	-1.6916049526764	0.126979056619568	0.256834233501022	-6.56739604106924	Ns
JADE3	0.126666666666667	-0.0633333333333333	1.66917225433268	0.131429332644651	0.26350309298485	-6.59896589225921	Ns
SLC2A9	-0.126666666666667	-0.05	-1.66841454835681	0.131582116739659	0.263718668402376	-6.60002852418204	Ns
POM121L9P	-0.126666666666667	-0.0533333333333333	-1.66464143576285	0.132345353289921	0.26483842612932	-6.60531642555774	Ns
SATB2	-0.126666666666667	-0.06	-1.64833867400639	0.135689903723052	0.269787598979043	-6.62809405219871	Ns
CLEC10A	-0.126666666666667	0.03	-1.64397495904821	0.136598134767431	0.270978064074923	-6.63417135003316	Ns
MIR130A	-0.126666666666667	-0.03	-1.6353505003001	0.138409489730115	0.27331424972436	-6.64615800880167	Ns
SLC25A38	-0.126666666666667	0.0166666666666667	-1.63179682143289	0.139162196844461	0.274441181097058	-6.65108753303833	Ns
RNA5SP453	-0.126666666666667	-0.03	-1.6041773785776	0.145140310436092	0.283267896109027	-6.68920748301991	Ns
CALHM1	-0.126666666666667	0	-1.6041773785776	0.145140310436092	0.283267896109027	-6.68920748301991	Ns
PIWIL1	-0.126666666666667	0.01	-1.60216201950508	0.145585511404148	0.283851557160488	-6.69197551850357	Ns
MIR219A2	-0.126666666666667	-0.0433333333333333	-1.60082265903744	0.145882064827386	0.284181992871658	-6.69381406003503	Ns
OR10H1	-0.126666666666667	-0.05	-1.57091546844835	0.152647692467887	0.294345972395883	-6.73465078238464	Ns
RN7SL384P	-0.126666666666667	-0.0166666666666667	-1.55657704297899	0.15599046093616	0.299256702036306	-6.75407940371762	Ns
TMSB4XP2	0.126666666666667	0.11	1.52382124836036	0.163874234004693	0.310496445162782	-6.79808914187397	Ns
TCF24	0.126666666666667	-0.0766666666666667	1.50568951136274	0.16838933871422	0.317246004155874	-6.82222114167654	Ns
LANCL3	-0.126666666666667	-0.06	-1.49686303474798	0.170626994703415	0.320348265309529	-6.83390814596506	Ns
HNRNPA1P12	0.126666666666667	-0.04	1.49034410688968	0.172296522960915	0.322547394429724	-6.84251407674385	Ns
C4orf36	0.126666666666667	-1.15648231731787e-18	1.49034410688968	0.172296522960916	0.322547394429724	-6.84251407674385	Ns
C16orf58	0.126666666666667	0.11	1.471286763097	0.177260294701231	0.329221905219667	-6.86754590231197	Ns
TCTA	0.126666666666667	0.08	1.46509494820824	0.178899959078244	0.331422092539276	-6.87563779090245	Ns
SDHB	0.126666666666667	-0.06	1.4620282126136	0.179716996086868	0.332618441022522	-6.87963808188808	Ns
CDNF	0.126666666666667	0.0766666666666667	1.4519431527674	0.182427011762973	0.336219689932187	-6.89275776523208	Ns
POU4F3	0.126666666666667	-0.123333333333333	1.43865358132485	0.186052805312103	0.341389650093624	-6.90996255050271	Ns
B3GNT8	0.126666666666667	-0.03	1.43238370811913	0.187785187638162	0.343513803334326	-6.91804622410276	Ns
SUV39H1	-0.126666666666667	-0.0133333333333333	-1.43142636948313	0.188050938521146	0.343891975214778	-6.91927861488604	Ns
IGF2-AS	-0.126666666666667	-0.0666666666666667	-1.42856582980641	0.188846961649241	0.345108786423191	-6.92295801320009	Ns
YWHAQP8	0.126666666666667	-0.07	1.42809073845933	0.188979452971628	0.34531902080829	-6.92356866826945	Ns
FGD1	-0.126666666666667	-0.116666666666667	-1.39819112298736	0.197482142887895	0.356164691193079	-6.96174729528115	Ns
MAP2K5	-0.126666666666667	-0.07	-1.39111482844641	0.199542329733398	0.358880552442033	-6.97070929899112	Ns
ZNF623	0.126666666666667	0.03	1.375578048539	0.204130902954049	0.364545165516055	-6.9902857542164	Ns
ZBTB25	-0.126666666666667	-0.0266666666666667	-1.35483801629164	0.210397452642181	0.372002232493651	-7.01619991096976	Ns
BSND	-0.126666666666667	-0.00333333333333334	-1.35362325200036	0.210769547678887	0.372462343449225	-7.01770989422675	Ns
PRB1	-0.126666666666667	0.00666666666666667	-1.34283541900019	0.214098733212573	0.376682000701568	-7.0310810211616	Ns
AQP11	0.126666666666667	0.0233333333333333	1.32541501178034	0.219569432082196	0.383276269737847	-7.05252581602804	Ns
RN7SL464P	0.126666666666667	0.07	1.32389913768064	0.22005104745537	0.383858226408376	-7.05438320541808	Ns
GRHPR	0.126666666666667	-0.0833333333333333	1.32201158895294	0.220652002400042	0.384676207639897	-7.05669405109926	Ns
SPHKAP	0.126666666666667	0.0566666666666667	1.32088292765113	0.221012008677975	0.385102189463035	-7.05807478632236	Ns
ROM1	-0.126666666666667	-0.0133333333333333	-1.29146114284321	0.230573495666502	0.397365902358708	-7.09379114024837	Ns
SEPT5	0.126666666666667	-0.0333333333333333	1.28311430396212	0.233348660025341	0.40046073331939	-7.1038256257791	Ns
C7orf55	0.126666666666667	0.143333333333333	1.22889296589596	0.252064037801474	0.424318343186277	-7.16792534281795	Ns
LINC00260	0.126666666666667	0.00666666666666666	1.19662398714146	0.263779418740663	0.437448905122288	-7.20515636647845	Ns
MIOX	-0.126666666666667	-0.08	-1.17356250074983	0.272421575416427	0.447293389096912	-7.23133182716665	Ns
RNU6-1004P	0.126666666666667	0.15	1.16728871785957	0.2748119579176	0.450140017090836	-7.23838935721526	Ns
ZEB2	0.126666666666667	0.0766666666666667	1.07480475769117	0.31203930274718	0.492196807602093	-7.33917720508837	Ns
GPR146	0.126666666666667	0.02	1.0562669087523	0.319957183729583	0.500889446613743	-7.35862490641089	Ns
LARP7	0.126666666666667	0.136666666666667	1.04012091205201	0.326979439755821	0.508790868988616	-7.37535146668863	Ns
TVP23C	0.126666666666667	-0.09	1.00792326538687	0.341335404720463	0.522500053176834	-7.40810834974297	Ns
TMEM191A	-0.126666666666667	-0.173333333333333	-0.820375305314004	0.43441647654361	0.613038557689629	-7.58219344591002	Ns
OR2T10	0.126666666666667	0.0433333333333333	2.04305097991499	0.0732668260226971	0.167496803738205	-6.04906595959695	Ns
RN7SKP107	0.126666666666667	-0.0433333333333333	2.0347595044022	0.0742362248444291	0.1691157943944	-6.06172971226127	Ns
CAMP	-0.126666666666667	0.05	-2.02928761050181	0.0748827378837072	0.170209859799572	-6.07007736939945	Ns
PERM1	0.126666666666667	-0.0766666666666667	1.99089400986369	0.0795739221594315	0.178707786063776	-6.12842615008338	Ns
STARD13	-0.126666666666667	-0.02	-1.97437630411932	0.0816778877155221	0.182325472408453	-6.15340527377781	Ns
ME3	-0.126666666666667	0.00666666666666667	-1.93540681305037	0.0868547258783539	0.191457513984554	-6.21202818819926	Ns
UNC119	-0.126666666666667	-0.06	-1.93069615045191	0.0875013204612602	0.192559085637861	-6.21908425960952	Ns
UBE2G1	-0.126666666666667	-0.0133333333333333	-1.91105277147326	0.0902473472684252	0.197422386494509	-6.24843527938704	Ns
PAX8	0.126666666666667	-0.0866666666666667	1.88759555431923	0.0936338270836752	0.203139123879663	-6.2833277809763	Ns
PRPSAP1	0.126666666666667	-0.0633333333333333	1.88105058279717	0.0945999996027542	0.204806059961697	-6.29303215511183	Ns
EIF4A3	-0.126666666666667	-0.0266666666666667	-1.85553539737057	0.0984573437119888	0.210916493272264	-6.33073054158348	Ns
SERP1	0.126666666666667	-0.11	1.85449467408978	0.0986177883607643	0.21118015374167	-6.33226361708833	Ns
ZNHIT2	0.126666666666667	-0.126666666666667	1.83706606754786	0.101341584152603	0.215527721675766	-6.35788303306953	Ns
LTBP4	-0.126666666666667	-0.06	-1.8270406862025	0.102940296996073	0.218230807903171	-6.37257283635584	Ns
RN7SL184P	-0.126666666666667	-0.0366666666666667	-1.82208915632773	0.103738614719079	0.219484013549163	-6.37981523487658	Ns
CLEC18B	-0.126666666666667	0.06	-1.80363398585805	0.106765536164786	0.224705106681656	-6.40673266811309	Ns
LOC286297	-0.126666666666667	0.0266666666666667	-1.76296117307539	0.113730496881663	0.236144025908322	-6.46561902534162	Ns
STGC3	-0.126666666666667	0.02	-1.76206850228259	0.113888007215062	0.236323698732323	-6.4669045342242	Ns
LOC100130924	-0.126666666666667	-0.04	-1.75939860402257	0.114360318467027	0.237029430192173	-6.47074757224736	Ns
SMIM11	-0.126666666666667	-0.0233333333333333	-1.74190415150081	0.117500449718714	0.241646782104833	-6.49586150753241	Ns
RNU6-973P	-0.126666666666667	-0.05	-1.73335038005997	0.119064739474395	0.244195871429929	-6.5080976204514	Ns
CMSS1	-0.126666666666667	0.0333333333333333	-1.72408524394757	0.120780865832846	0.246954964467597	-6.52131889688445	Ns
CHRAC1	-0.126666666666667	-0.0733333333333333	-1.71661419344343	0.122181313362192	0.249162645072414	-6.5319552021694	Ns
CASC3	-0.126666666666667	-0.0766666666666667	-1.71414534351598	0.122647386679794	0.24989445242993	-6.5354651173563	Ns
PPIA	0.126666666666667	-0.0133333333333333	1.67374027136776	0.130511675321262	0.262190840452574	-6.5925543974895	Ns
ZBTB11	-0.126666666666667	0.03	-1.67069076844178	0.13112362811853	0.26307122325545	-6.59683554432827	Ns
CYP39A1	0.126666666666667	0.0233333333333333	1.66014731352353	0.133259725263846	0.266165431204427	-6.61160686831901	Ns
DYDC2	-0.126666666666667	-0.07	-1.64180605782515	0.13705161372617	0.271551641682891	-6.63718885989765	Ns
