symbol	loading
LSM14A	0.00844871824793137
FOXD3	0.00844701825454761
FAM134B	0.00844591247306717
CASP8	0.0084458126677207
ANKRD40	-0.00844574584888578
GMPR2	0.0084453560099665
LBR	-0.008443426492235
PTK7	0.00844335019725735
FHL3	-0.00844150827849155
CYP39A1	-0.00844149262766861
IDH3B	0.00844140193335587
MYH14	0.00844125459939256
TMEM74B	0.00844031517081613
METRN	-0.00843938843004855
BCL11B	-0.00843620965065155
RPP25	0.00843460810037721
SF3B4	-0.00843456379409
RBM17	0.00843345857242396
UBP1	0.00843250460932917
HCG8	0.00843153831687335
MFSD7	0.00842941499601631
ACOT2	0.00842611932252333
KNTC1	0.00842561893190528
TBL3	0.00842482923031554
CLCN2	0.00842244796955682
MCFD2	0.00842225368139835
HNRNPA1L2	-0.0084216467088745
XCR1	0.00842083271103627
ZNF79	0.00842011397054938
HMGXB4	0.00841895582269916
HMGCR	0.00841875601817679
ELN	0.00841826999328673
PNLIPRP1	0.00841649547397523
PJA1	-0.00841646018056313
OTC	0.0084149938471019
KCNK10	0.00841486364784508
GTF2A1L	-0.00841351022856789
KCNN4	-0.00841245045487029
VAV2	0.00840928197892685
DLG3	-0.00840921349159478
PPP2R3C	-0.00840909793419575
CCR7	-0.00840812504665818
SLITRK5	-0.00840787780129022
IMPDH1	0.00840703187755554
LEMD3	0.00840664545277947
HILPDA	0.00840639664182297
PTGES3L-AARSD1	0.00840555518211898
PAX9	-0.00840551297595793
AEBP1	-0.00840523418289143
FBXO3	0.0084049716663317
RPS5	0.00840371328374301
CRYBB2	0.00840349946509574
OR7C2	0.00840339820898887
RING1	0.00840239371171581
UBE4A	0.00840162135007056
TBC1D8B	0.00840142940911157
SNX24	-0.00840136308956565
CENPBD1P1	-0.00839684832770325
TRRAP	0.00839515249238728
NPM3	-0.00839376032383364
DIEXF	0.00839357024788596
MFNG	0.00839027408950308
SLC1A2	0.00838851365220318
NKX6-1	0.00838728652591194
HOXA4	0.00838665974637942
PCSK7	0.00838603646140679
MRPL57	0.00838301770289298
NAP1L3	0.0083822751276845
APOL6	-0.0083819344252639
PDS5A	0.00838191206190819
TCEAL2	0.00837953797583139
CD4	0.00837914289917833
BANK1	0.00837874038658151
HOXD4	-0.00837872994648773
YIF1A	0.00837427268953987
N4BP2L1	0.00837401401161405
ITGAM	0.00837371576080761
COX7B	-0.00837280917388622
LRCH1	0.00837167868763031
HMGXB3	0.00836618866659103
MMACHC	0.00836594276682195
MYO7A	0.00836576832127683
GUCY2C	0.00836259212306642
CDH20	-0.00836235849034286
ZFP64	-0.00836120007659503
RGS13	0.00836115058785942
PMS2P4	0.00835695729070242
HMGCS2	0.00835634956007984
EIF2AK3	0.00835287127684021
NFE2L1	0.00835133121269629
NCSTN	-0.00834884737185492
KCNE2	-0.00834756837230267
GIPC1	-0.00834699724354227
XRCC1	-0.00834641127896726
CRYZ	0.00834494267889243
FASLG	-0.00834329123691289
HMMR	-0.00834185746415326
FES	-0.0083395923983062
RPA2	0.00833944771024304
TXN2	-0.00833820861769536
TPM3	0.0083381115818227
SAT1	0.00833780856379855
RAB33A	0.00833522518883099
EEF1B2	0.00833318816212007
CSTF2T	-0.00833287713608369
PRKRIP1	0.00833022994569771
PPIAL4B	-0.00833021561744959
GPR18	0.0083271994560199
ERI3	0.00832602426370909
BCL7A	-0.00832447544761194
ALOXE3	0.00832114314695208
LIMS1	-0.00831957313882736
SLC25A4	0.00831798797131017
CD8B	0.00831759264700367
APEX1	0.00831697364724095
HMOX1	0.00831685506632423
PIK3R4	0.00831581111585574
CES1P1	-0.00831318928065661
IGF2-AS	0.00831111198360148
PLEKHM1	-0.00831076045482344
TLK2	-0.00830993534833898
NNT	-0.00830733875548322
STX11	-0.00830602396761115
IGKV2D-28	-0.00830598522655285
ACVR1	-0.00830580760567642
CFHR4	0.00830515227432229
AEN	0.0083051424273159
MMP17	0.00829913306033731
EIF2AK1	-0.00829856436291872
EXOSC9	0.00829853149023464
LAT2	0.008297889570034
KRR1	0.00829739307546532
TRA2B	0.00829586364059611
CHST15	-0.008294091667506
PFN1	-0.00829106972345
LIME1	-0.00829038566869212
UCP2	-0.00828977376799023
TMEM184C	0.0082891717957688
KDM2A	0.00828788327302596
EMP1	0.0082872909602463
NUP214	0.00828671453150788
TMEM126B	0.00828612266842506
TMEM231	0.00828546833139061
KIAA0226	0.00828376322473592
ACTA1	0.00828222557429815
RBM38	0.0082817405548562
RSU1	0.00828170729215189
SLC25A44	0.00828034855307934
UBE4B	0.00827998257294672
DSTNP2	-0.00827859226386053
RPH3A	-0.00827849841112789
VEZF1	0.00827711954412149
PAX7	-0.00827683443967561
SLC12A8	-0.00827607627947906
PRMT8	0.00827395067209317
HSD17B14	-0.00827293043285578
RASGRP3	-0.00826951769924515
LINC00574	0.0082684824313643
USH2A	0.00826802324813493
GDE1	0.00826776551391901
TIMP1	-0.00826739463437013
TIMM44	0.00826666377426207
HAL	0.00826366318554989
CBX2	0.00826333703120623
MRPL4	0.00826029905422482
IL1B	-0.00825964107003176
FASTK	0.00825868338721902
NTHL1	0.00825829088644929
CDCA4	0.00825684323893264
PGC	0.00825526339430243
GLB1	0.00825521455981232
ACAD10	0.00825496735833117
PKDREJ	0.00825414511445245
PTCD3	0.00825273991487774
ALKBH1	-0.00825175653922165
SPDYE2	0.00825166616345213
CAMK1D	-0.00825107442692398
AFM	0.00825085434473501
AGT	0.00825082294448918
OR2F1	0.00824691553910927
LIPC	0.0082448545614206
SV2B	-0.00824391386464178
MATK	0.00824316451208607
AGER	-0.00824312447921475
HGS	-0.00823796246378697
SPAG1	-0.00823729021187838
REXO4	-0.00823563689973692
AP1AR	0.00823300581558829
TFPI2	-0.00823292392421312
SYT5	0.00823089229918756
SNTB2	0.008229842738999
GRIN1	0.00822966811554919
GYPC	-0.00822896607604278
SCAPER	-0.00822893166363017
C17orf53	-0.00822773931892869
GPRIN2	0.00822735056734921
SEMA6C	-0.00822658753722467
C2CD5	0.00822550010643123
UBE2K	-0.00822401842110305
PDCD1	0.00822093576612222
DNAJA2	0.00822069629267219
NR4A3	0.00821968467394785
PLCB2	0.00821952055286865
PNMT	0.008216933891914
BATF3	-0.00821565154719259
ROCK1	-0.00821511374980914
WNT2	0.00821438747620278
TUBB8P2	0.00821401122045165
HBD	0.0082119648315145
RAB3B	0.00821142965368408
SLC6A3	0.00821093736235603
TLE4	-0.00820930938122169
COX8A	0.00820920073296313
TXLNA	0.00820816678222298
DIAPH1	0.00820777524393412
C1QTNF9B-AS1	0.00820733030031923
CPB2	0.00820657132008628
SEPT5-GP1BB	0.00820650103078706
VN1R1	0.00820425750067383
HIST1H2AB	-0.00820234557866424
ZMPSTE24	0.00819913597052419
C10orf76	-0.00819851860859218
ALDH8A1	0.00819814408203801
MASP1	0.0081972265627803
NECAB3	-0.00819214512548829
FAM162A	0.00819085176016534
RPS15A	-0.00818974619588168
SLC26A10	-0.00818845723621357
NGB	-0.00818838185135047
MAGT1	0.00818836592722196
C17orf62	0.0081881371290296
EIF5B	0.00818722342126642
PRAMEF12	-0.00818694169201692
KCTD15	-0.00818497861826758
DGKD	-0.00818461018314839
ZCCHC14	0.00818210822171819
FGF23	0.00817938385596055
SMC4	-0.00817909599416307
HBQ1	-0.00817900727676419
KCNJ13	-0.00817753746664747
RPL35A	0.00817691395207317
PGS1	0.00817569696772901
RPLP1	0.00817478908126131
ZNF41	0.00817450324471819
COX7A2	0.00817318675609318
SNORD36B	0.00816934569559815
MAPK8IP2	0.00816836266685388
CORO1A	0.00816750047438638
GAST	0.00816583448009288
FAIM2	0.0081655344470546
LPP	0.00816552929936984
TMEM33	0.00816381276536533
SAFB	-0.00816379852872394
TBK1	-0.00816286736652251
DNAJC11	0.00816259265557509
PLGLB2	-0.0081620222917316
TNFSF8	0.00815990308939787
RIT2	0.00815987149068059
PI4KB	-0.00815901208634455
NME3	0.00815860278003382
ARL2	-0.00815585017219862
STRADA	-0.00815581156111003
PRDX6	-0.00815578930420903
RAB11FIP1	0.0081553223354692
HOXC13	-0.00815458436636385
UGT2A2	-0.00815444625737258
SAA1	0.00815434570557242
IFIH1	0.00815148787087564
NR1I3	0.00815099535784084
AATK	-0.00815049716094599
CHRD	-0.00814961280387264
SLC24A3	0.00814921073480758
NUP88	-0.00814902513617919
FOXI1	-0.00814812145305467
SLC3A2	0.00814756825678424
WT1-AS	-0.0081471893384655
EHMT2	0.00814529527630137
TAS2R7	0.00814523464005786
BTBD2	-0.00814013465708102
ATP2C1	-0.0081396825894157
PRKCI	-0.00813906914809671
CXorf40B	0.00813548444518712
SLC44A1	0.00813437589346455
RNF43	-0.00812612461355166
AGR2	0.00812441288005396
POMT2	-0.00812185653915146
GINS3	-0.00812073060697484
RFWD3	0.00811710347633079
BTNL2	0.00811540227029597
DKFZP434L187	0.00811449212782647
LTBP4	0.00811340355193035
RNF128	0.00811315216397788
PRRC1	-0.00811019634855137
CLDN1	0.0081101345582291
TMEM80	0.00810885724655691
RAC2	-0.00810827405016685
NNAT	0.00810441109241893
ARVCF	0.00810022938918812
ACTR5	0.00810016322523934
HCRTR1	0.00809972939834071
CCDC30	-0.00809720024141824
IGLV6-57	0.00809677565434698
CSRP3	0.0080950498135549
DPYSL4	0.00809440007733506
C7orf43	0.00809330428407051
TAGLN3	-0.00809230055733597
MAOB	0.00809023093750656
GOLGB1	0.00808941593029914
RFX4	0.00808863020963873
MSH2	0.00808850720521964
IP6K1	-0.00808609604578027
MICAL2	0.00808250428015877
S100A4	0.00807976315147929
PARP16	0.00807911153814637
TMEM185B	-0.00807910677017668
SDHB	-0.00807822218199178
SAYSD1	0.00807812496728155
CD101	0.00807315779380484
ADRA1D	-0.00806931756817833
TMEM206	0.00806716418699669
NCOA3	-0.00806714173662558
CHI3L1	-0.00806677108381373
CEACAM3	0.00806652710451315
SRPR	0.00806532252032008
SPATS2L	0.00806470934991813
PRR5	0.00806389010237926
TPM4	-0.00806266663147299
THRA	-0.00806021360483324
SPEN	0.00805968408693869
TRPM1	0.00805966398674774
LOC202181	0.00805959448250527
ZNF500	-0.00805958898394701
FANCF	-0.00805663332005358
FOXO3	0.00805581722296755
EIF3K	-0.00805521420874433
TOR1AIP1	0.00805033336490835
CD38	0.008050052500778
RASA2	-0.008049280541892
OR7E24	-0.00804816839537883
TRPV2	0.0080476072424837
COX7A2P2	-0.00804214478676069
PITPNA	0.00804170826391548
PRKACG	0.00804037427033519
YIPF5	-0.00804018777258346
EXOSC4	0.00803927425932587
MRPL18	-0.0080374460236865
MED7	-0.00803704772928539
CRYGD	0.00803231366920899
HLA-DRB5	-0.00803091318396871
IL7	0.0080307253673365
TNXB	0.00803005324886512
RRP7A	-0.00802941067839723
PDE4B	-0.0080277538270048
SERPINB8	-0.00802764542227932
SLC6A13	0.00802741393124455
CEP131	0.0080237995022729
CHMP7	-0.00802277085956549
IGF2BP2	0.00802222504276153
TPH1	0.00801863610882256
MAPT	-0.00801573752196414
FBXO4	0.0080106801967618
SMR3B	0.00800976447387261
CUL4B	-0.00800832500959
ADAM30	0.0080082839530585
SRSF3	-0.00800768955954508
GTF3C2	0.00800617867153405
ELAVL1	0.00800531836505882
TRIM9	0.00800390104143916
ATP6V0E2	0.00800235177764962
ZRSR2	0.00800221553135217
HEATR3	0.00800202562022219
PRTN3	-0.00800146390409184
DTX3	0.00800136942929024
TCF7L2	0.00800081586705526
JAK3	0.00800009147779185
IRF9	0.00799774616826696
ZSCAN31	0.00799715531884629
FAM49B	-0.00799630996039658
SCGB1D1	-0.00799502440849645
SCARB2	0.00799481354169145
RPL23AP32	0.00799423116031038
AGAP5	0.00799420627701155
MCHR1	0.00799141714003903
PIGQ	-0.00799043581669151
MDH2	0.0079901755367742
CLEC7A	0.00798724397159787
IFNA14	0.00798545302424349
RIPK1	0.00798396194066924
SMARCA2	0.00798301973776864
PLCB4	0.00798072727413035
CLEC2B	0.00797873635227365
ATG101	0.0079780703290994
TTC4	0.00797556993188284
SLC9A8	0.00797556173822421
KATNBL1	0.0079743460277761
ZFYVE26	0.00797176433448154
EZH1	0.00797113007224358
PPFIA3	0.0079706903074762
CNOT3	-0.00797038134602342
LCT	0.00797021115062314
CCDC7	-0.0079675426581309
HPS6	-0.00796722952440224
TREM1	-0.007967005459917
PYY2	-0.0079667105354587
NTNG1	-0.00796524138881587
USP7	0.00796141669302456
GABRA4	0.00796068651154016
RGS6	0.00795616540988513
GALR1	-0.00795584295479317
ASMTL-AS1	0.00795574385251398
OR2F2	0.00795529493496989
C11orf57	-0.00795002250298226
PANK4	0.00794747136747917
DIP2C	-0.00794634885407075
POF1B	-0.0079445321365841
GYPE	-0.00794276207084053
USP13	0.00794183167246167
RNF4	0.00794140439149202
UBL5	-0.00793976557699504
GSTA1	-0.00793942060834123
TNFRSF12A	0.00793677379750923
STAM	-0.00793037105072824
LSP1	0.00792983828748864
DUSP26	0.00792880143313947
MFAP3	-0.00792839660965298
OSM	0.00792812898833623
PHYHIP	0.00792790462132197
SSTR5	-0.00792727989273723
DEFB4B	0.0079246277020726
NABP2	0.00792227998437183
G6PC2	0.00791974791243403
H1FX	-0.00791867625420842
TMEM151B	0.00791495246633818
PKD2L2	0.00791387559039241
ADAM2	0.00791346898283027
SAR1B	0.00791337056444235
NEIL1	0.00791144546525322
ANP32E	0.00790931308100116
TRIM49D2P	0.00790810931641516
SLC6A8	0.00790782456670863
RAB15	-0.00790659334654786
SH3BP5	-0.00790282718499595
PSG11	0.00790129475272626
NDST3	0.00789904685842301
PTPRB	0.00789819940717367
BMP3	-0.00789762119093128
EOGT	0.00789760595099724
RAG2	0.00789688533973096
CYP2J2	0.00789684874895731
VPS13D	0.00789460453487267
FCGBP	-0.00789244808709465
CSTF3	-0.00789099439465037
NCAPD3	0.00789070387077274
NSMAF	0.00788943232585705
FGFBP1	0.00788897056874203
GFRA3	0.00788786009981924
ERN2	0.00788730155133735
CEACAM6	0.00788702421067263
KDM6A	-0.00788543313347785
EMC7	0.0078831396780248
ZMYND10	-0.00788289868392095
SENP5	0.00788252821729008
SPON2	0.00788108906276829
LRFN3	0.0078809436874007
UCK2	0.00788028431481447
HOMER1	0.00788004527070974
SYMPK	0.00787913643866304
MPZL1	0.00787874647830836
IGSF3	0.00787843500170821
RRAS2	-0.00787759848182586
SNPH	0.00787644062883782
GALT	0.00787580018286743
NUP188	0.00787494990524983
UBE2G1	0.00787307768041763
NR1D1	0.00787265752963439
MUTYH	0.00787161240649953
ARFGAP1	0.00786879907159758
PURA	-0.00786811463493123
PARVB	0.007867902083817
OR3A1	0.00786568448900105
SUSD5	0.00786284165722208
AMACR	-0.00786175009070823
CHUK	0.00786133460849715
CCNJ	0.00785883085885739
SPATA20	0.00785618599862653
FAF2	-0.00785612067511985
SLC12A1	0.00785578968589893
NOL12	0.00785494669985666
C2CD3	0.00785388383998658
HYDIN	0.00785379678841854
CEND1	0.00785333884926647
CSF2	0.00785267644276276
AURKC	0.00785191327410306
RABL6	0.00785174442251097
TIMM8B	0.00785130798230297
ZNF467	-0.00784921940233197
GPSM3	0.00784890098951682
PCBP3	0.00784782888947597
ZNF460	0.00784536436827748
KCNMB2	0.00784353294444864
CNTN6	0.00784333247385661
NEFH	-0.00784140222082578
PET112	0.00783881353378848
P2RX7	0.00783795130839586
MIS12	-0.00783741663527061
PTGER4	0.0078359993908375
NUP93	0.00783574591439572
JADE3	-0.00783396826570373
GSN	-0.0078303181502439
TTR	-0.00782868244969454
FARSA	0.00782868156532643
SDAD1	0.0078266157862473
NPY4R	0.00782608077100895
TCAP	0.00782122656666244
SMS	-0.00781679155778424
DUOX2	0.00781589777480198
CPSF7	0.00781402366577273
TRMT2A	0.00781279923531518
PBOV1	0.00781200719119411
AHSP	0.00781158454202252
YIF1B	0.0078068763507034
TMEM189	-0.00780587041863494
RAB3A	0.00780554465618008
IFIT1	0.0078033241140037
EPB42	-0.00780049073792809
OR5I1	0.00780024574140091
RNF139	0.00779492051478797
DET1	0.00779354259813512
MXD3	0.00779267675151163
MRPS17	0.0077896946668662
POLR2E	-0.00778837596953703
LINC00965	0.00778740058410743
HCRT	-0.00778611371464837
VWA1	0.00778528559355799
MCRS1	-0.00778505342621046
CTNND2	0.00777951939152796
CHRM4	-0.00777865635555701
LINC00094	-0.00777767887404435
TMCC2	0.00777506586686047
HIST1H2BO	-0.00777339439518237
LGALS14	0.00777143745551294
LMO2	-0.00776998672662296
TCN2	0.00776892662196049
HPS5	0.00776855006210128
GCC2	0.0077676976357079
B3GAT3	-0.00776653019400986
DHCR24	-0.00776630896698861
ARHGEF4	0.00776459721528674
COMP	-0.00776312692204929
PTP4A3	-0.0077627555518782
PAK6	0.00776083382552221
AIM1L	0.00775957737523545
PHACTR1	0.00775764898547407
GYG1	0.00775746793699726
PKP4	0.00775139204719112
IPO4	0.00774874955566069
RTN1	0.00774776654132725
ANKRD49	-0.00774773204357805
WEE1	0.00774468138422387
MYCNOS	0.00774177447949343
PRG4	0.00773993358914511
SRCAP	-0.00773928922112971
CLDN9	0.00773722363101791
PPIAP21	-0.00773227277699277
AVIL	-0.00773147464505153
PRAF2	0.00773145520159558
POLR1D	0.00773128190809615
GIMAP1-GIMAP5	-0.00773122930307068
PRAMEF10	0.00773122433566789
SDC3	-0.00772957029938852
KIAA0391	0.00772843857249591
NRXN3	0.00772833812790994
FOXM1	0.00772606202420913
UBE2I	-0.00772583514514123
PTBP1	-0.00772191020380158
OSTM1	0.00772139341062433
BCL7B	-0.00772039149985066
C1GALT1	-0.00771941407403834
GIT1	0.00771651222610183
TMC5	0.00771572007433897
NECAB2	0.00771450595811718
C4orf46	0.00771072070559403
BAALC	0.00770979762995296
YES1	0.00770817680671183
TLL1	0.00770754125419676
LTN1	0.00770682492131261
ELP4	-0.00770451411914951
DHRS1	-0.00770427423449838
HSD11B1	0.00770407085546346
GLIPR1	-0.00769715337858471
OSBPL11	-0.00769490114839281
DDTL	0.00769486957580434
MAPK4	0.00769367748210994
POU5F1P4	0.00769334035647054
EDDM3B	0.00769323860933397
FLJ20712	0.00769270257174931
GLTP	-0.00769211867684133
KLHL1	-0.00769171054773947
HSPE1	0.00769113440197597
NGDN	0.00769097047230586
LSM6	0.00769037738623802
ROS1	0.00768914538058661
LYVE1	0.00768753991382129
SPINT2	0.00768691573325915
PSG4	-0.00768679294304458
RABEPK	0.00768656067361726
RPN2	0.00768627832714411
ABCA2	0.00768230589169416
TMCO6	-0.00768086213672848
FAM173A	-0.00767971891517719
GCM2	0.00767883068170907
ZDHHC14	0.00767735845453453
TSPAN1	-0.00767671875428203
CLP1	0.00767659741242562
SPAG11A	0.0076753742536572
HDDC2	-0.00767312567206835
CCL16	0.00767259787062969
CCDC91	0.00767199846188531
NRXN2	0.00767136349823242
RAPSN	0.00767028837369014
FLCN	0.00766396537737646
ENTPD1	0.00766392514163927
PPP1R12A	-0.00766374449892909
EIF4B	0.00766373837143267
SLC38A6	0.00766301186541128
SLC35A2	0.00766270100313159
FLVCR2	0.00766000945356991
TNNI1	0.00765924105378585
UQCRH	0.00765783097614022
TRAM1	-0.00765281813289199
YIPF4	-0.0076435983950399
MYH4	0.00764130842823787
APOOL	-0.00764041982787987
DDO	0.00763845430417401
CXCR5	0.00763838414338304
UBAC1	0.00763806781909065
GBAP1	-0.00763795675563318
LOC101929829	0.00763613573641112
GDF11	0.00763505927720871
PRKG2	0.00763423627062984
TTC13	0.0076279689126549
XPNPEP1	0.007627387757969
DEDD	-0.00762696813707503
KLC2	-0.00762593047616054
SIK3	0.00762367585786658
RBM25	0.00762107590490309
OBSCN	-0.00762023748698205
HPRT1	0.00761798789851828
AIDA	-0.00761529725284527
POU4F3	-0.00761414898634042
CKS1B	-0.0076133601791085
UPF1	-0.00761326230478539
HIST1H2AE	-0.00761243071695658
UPB1	-0.00761179684014409
TTTY1	0.00761070658075669
TMEM39B	0.00760920115063405
HAAO	-0.00760842853352822
RAI2	-0.00760652535013067
TARDBP	0.00760423420523424
PITPNM3	0.00760382502055007
SIVA1	0.00760165342412335
TP53AIP1	-0.00760113053153116
ACTL6A	0.00760032591338174
KIAA1024	0.00759899069137812
SRSF4	-0.00759682459657542
POLE2	0.00759558289822731
SPAG5	0.00759407206622729
GATAD1	0.00759300475963442
NDFIP1	-0.00759258555501585
LIM2	0.00758991754825339
NXPH4	-0.00758916088883088
DCX	0.00758751983012189
FBN1	0.00758552450850927
SLC6A7	0.00758552111703459
ALG8	0.00758451469964408
TMPRSS3	0.0075842761657709
BRINP3	0.00758229911445287
SMAD5-AS1	0.00758024147984214
COL16A1	0.00757961288020046
SIGLEC15	0.00757762140086277
MFSD11	0.00757569357629629
DPEP1	0.00757409990493277
IL17B	0.00757380155688898
LEPRE1	0.00757201516786687
ZXDC	0.00757191777167059
NFS1	0.00756981503857658
ZBTB39	0.00756648493984472
YEATS4	0.00756637887244197
CLEC10A	0.00756365603768566
SNTA1	0.00756364806808342
DPYSL3	0.00756334630773184
CYSLTR2	0.00756196184742326
EMC3	0.00755919565412
TOE1	0.00755872290037284
KCNS1	0.00755824476844334
SERPINB13	-0.00755796309399447
SIM1	0.00755650018720201
CPED1	0.00755373795631435
RBMXL2	0.00755224712259988
ZMAT5	-0.00755224494761225
RGS11	0.00755173887388671
MAX	0.00754991692934092
ZNF185	-0.00754911447917816
CRH	-0.00754880422797386
BARX2	-0.00754363267692354
PFDN6	0.00754311572918005
SLC26A2	-0.00754258681583128
CHPF2	0.00754233648227844
FGF7	-0.00754186280145673
ARHGEF7	0.00753937431671953
HIST1H1E	-0.00753821605717191
ZNF407	0.00753587844360663
ZCCHC8	0.00753400046087647
QDPR	-0.00753363795258133
MC5R	0.00752883040385724
TMEM2	0.00752822559164799
ORC5	-0.00752491443548218
MAP3K11	-0.00752245388685021
ALG5	0.00752188111136923
CDKN2D	-0.0075143481206214
CD248	0.00751313558554317
SERPINC1	0.00751249540311559
SUPT3H	-0.0075092459141111
ACOT11	0.00750753049798223
PSMD5	0.00750600404348946
BRD3	-0.00750555657161487
NKX3-2	-0.00750435520014788
OAS1	-0.00750316284003603
FADS1	0.00750285378562513
CFHR5	0.00750246777541882
HS3ST3A1	0.0075022182151869
SLC39A4	0.00750200418523062
CCP110	-0.00750126164778885
FAM179B	-0.00749810653716709
ZNF277	0.00749702161051819
MAGEF1	-0.0074956058095393
MVK	-0.00749472470714716
CCDC15	0.00749382103288301
YIPF3	0.00749364094925401
DIRAS2	-0.00749334381938802
MUC4	0.00749318847742228
IL18BP	0.0074904684274073
MYF5	0.00748918775870585
PLG	0.00748362694323541
NCAPG	-0.00747917086256862
SSX2B	-0.00747565930445002
PMCH	0.0074724515842707
SCGB1A1	-0.00747165344870999
SLC35C1	-0.00747135537103363
ZNF623	-0.00746942269427807
MED21	0.00746902727789447
RPS16	0.00746785101036387
KCNN3	0.00746367582198767
PNLIPRP2	-0.00746334274662683
CXCR3	-0.00746256804416287
TIMP2	-0.00745950497455733
CPQ	-0.00745937437266294
SOX21	0.00745843260806194
PDIA2	0.0074569808026646
CRABP2	-0.00745398303239987
NHP2L1	0.00745384058708742
NACAD	-0.00745168230208277
OXLD1	0.00745141638932885
SNRNP25	-0.00745089897023629
DESI1	0.00744757330489276
MRPL19	-0.00744653954843999
FLT4	0.00744398485257528
ENOX2	0.00744393142154253
RBMY2AP	-0.00744290564724279
IFI35	-0.00744223721309221
HAPLN1	-0.00744018037418436
SRBD1	0.00743965660134904
TMEM45A	0.00743776024187613
MMP11	-0.0074369654488439
TOR1B	0.00743677392151611
FHIT	-0.00743665407742189
MS4A2	0.00743654725316524
WASL	-0.00743650170352604
DNAJC7	-0.00743615925067909
WFDC2	-0.00743561986363937
PLSCR3	0.00743433213841906
LOC100129924	0.00743229053460899
PRDM11	0.00742871574938489
FCER1G	-0.00742690539883493
CD2	0.0074262095322561
SHC1	-0.00742598204966939
PCNX	0.00742310929113099
SOX4	0.00742216086475159
PHF21A	-0.00742153791309949
FCAR	0.00742040725265001
ZSCAN5A	-0.00741566790308819
MSH4	-0.00741551756387023
CASKIN2	0.00741213659658412
KIAA0556	-0.00741198863067468
GPRC5D	0.00740956378062439
HEATR6	-0.00740879687499765
TMEM194A	0.00740838631042663
SAFB2	0.00740743300521481
NNMT	0.00740712883838822
SLC25A1	-0.007404542503611
SUOX	-0.00740329853791419
SGSH	0.00740186487489776
KCNQ3	0.00739899676685137
APOH	0.00739867229551478
SPC25	0.00739564058627063
OPN1MW	-0.00739445534724693
BRD7P3	0.00738937400126537
IL4	-0.00738802354519295
SRRT	0.00738744657988246
OR2B6	-0.0073859822683548
ACTL8	-0.00738140968268893
DUSP11	-0.00738123688795418
TNNT1	-0.00738110801292603
SFT2D3	0.00738095467617108
CXCR6	0.0073796581905392
KRT17	-0.00737842550927003
COA1	0.00737772687394676
C3orf27	0.00737712455537301
LYL1	-0.00737674549263192
KHDRBS1	0.00737581747376361
CARM1	0.00737298095049226
ABCG5	0.00737297868259012
TRAPPC13	0.00737277445254704
LCE2B	0.00736948593262738
PLSCR2	-0.00736856418076964
RPS6KA3	-0.00736846774973749
TRANK1	0.00736766393838717
DOK4	0.00736763328522531
ALDH3B1	0.00736746172164486
FAM86FP	-0.00736565233248748
CDK7	0.00736319804401044
AXIN1	0.00735839725791267
LMCD1	-0.00735747290646158
TMPRSS2	0.0073573740936138
PIGA	0.00735713857187214
TCTA	-0.00735690384373435
IRGQ	-0.00735664287809969
SRM	0.00735533546929049
IGJ	0.00735342464734171
MAP3K7CL	0.00734931950939623
HCN2	-0.00734676881173163
PSRC1	-0.00734516372389472
BSPRY	-0.00734353308957516
HIST1H3I	-0.00734118134743775
POFUT2	0.00733873260722744
BRIX1	0.0073384175890981
PURG	0.00733466532619972
ARC	0.0073345148514283
POSTN	0.00733343413669381
RAF1	0.00733283938767778
ATF7IP2	0.00733252116611889
LILRA4	0.00733068870680065
NR0B2	0.00732694857219027
CSTF1	0.00732345166702812
C2orf83	0.00732311963097424
RPL15	0.00732222301692565
C21orf59	0.00732150104396268
HMGN2P9	-0.00732134595816326
NGF	0.00731802863519499
TERF2	-0.0073175306874699
GAGE13	0.00731668407288112
INTS1	0.00731374212841113
UQCRC2	-0.0073131077714367
AMH	0.00731234596257738
IQCC	-0.00731164324973046
TCEB1P28	-0.00730943908445269
PXN	0.00730781937456486
AVPR2	0.00730487762277451
NAT1	-0.00730339879293927
INPP5J	0.00730237750350736
TNFSF14	-0.00729994640022773
CCDC71	0.00729991456677964
RSBN1	0.00729780875212036
RTP4	-0.00729776922502681
KLF10	-0.00729620892850689
ALOX15	0.00729119097358838
ASGR1	0.00728720805259832
PLK3	0.00728637222170919
ACADVL	0.0072801236896519
TFPT	-0.00727875644143411
HBA2	-0.00727638773430103
SRRM2	0.0072740416945106
C22orf24	-0.00727364443505382
TTI2	-0.00727199217060181
RAPGEF4	0.00726706953028819
ZMYM6	0.00726343750982154
MEP1B	0.0072627578195855
CST7	0.00725977750323395
MTL5	0.00725518869998859
HCRTR2	0.00725366508820358
PLAG1	-0.00725335859479742
NEMF	-0.00725266387678562
MARCH6	0.00725156423697636
F2	-0.0072511942178072
HPCAL4	0.00725031628355576
ZNF711	-0.0072499036739606
LOC642533	0.00724828726901733
ANKRD36	-0.00724770444506223
NAGLU	0.00724660007122723
PPIF	0.00724644525398301
TMED9	-0.00724587678120141
BLVRB	-0.00724515383270898
DRG2	-0.00724338658943102
CCNO	-0.00723952847531502
PKNOX2	-0.00723874605236911
ART1	0.00723826014765895
TRIM49C	0.0072352330971985
PMS2L2	0.00723464389635069
TDG	-0.00723440993699369
CNTN5	-0.00723408205436498
CCDC132	-0.00723322235739696
GCC1	-0.00722956013836918
PMP2	0.0072290121840815
BIN1	0.00722852820547948
PIN1P1	-0.00722842283000867
