tair_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol_annot	symbol	change	change_labeled
AT5G15450	1102.43494457891	0.860740587662169	0.109399602556325	7.86785845240174	3.60763422628595e-15	6.71675899584874e-14	APG6	APG6	Up-regulated	Up-regulated (16804)
AT5G37850	1576.91861225676	0.384734260687805	0.126709340231587	3.03635280544137	0.0023945899382882	0.00352496883703119	ATSOS4	ATSOS4	Up-regulated	Up-regulated (16804)
AT5G04930	1228.79921995616	0.736726530489332	0.0970009931297982	7.59504110956378	3.07694736764794e-14	4.69566930621682e-13	ALA1	ALA1	Up-regulated	Up-regulated (16804)
AT5G61140	1322.68238512283	0.775307619027469	0.104976295758667	7.3855494083145	1.5182514302596e-13	1.98302227625744e-12	BRR2c	BRR2c	Up-regulated	Up-regulated (16804)
AT5G24030	1083.51002304781	0.525800645965149	0.102668927587009	5.12132208179099	3.03400918630954e-07	1.00026574590501e-06	SLAH3	SLAH3	Up-regulated	Up-regulated (16804)
AT5G66200	1586.25684851137	0.729998689219404	0.101551276434432	7.18847379225937	6.55195598090444e-13	7.35658215399796e-12	ARO2	ARO2	Up-regulated	Up-regulated (16804)
AT5G06160	1002.90659461314	0.566231274095302	0.16073431783461	3.52277772241479	0.000427049354964056	0.000721972163584603	ATO	ATO	Up-regulated	Up-regulated (16804)
AT5G05100	1933.95142324753	0.71370627831271	0.0870864628507773	8.19537566401848	2.49811731041952e-16	6.04031198552441e-15	MUG13.4	MUG13.4	Up-regulated	Up-regulated (16804)
AT5G37890	294.35370498385	0.790162877403829	0.12873689779464	6.13781200992036	8.36657848466648e-10	4.71641969077813e-09	AtSINAL7	AtSINAL7	Up-regulated	Up-regulated (16804)
AT5G62950	545.624061049016	0.294870412811143	0.148855728391231	1.98091411058194	0.0476009063862946	0.0571333624093836		AT5G62950	NotSig	NotSig
AT5G09630	104.667866425885	0.649358429978091	0.205339399704764	3.16236645724949	0.00156492494268917	0.00237937514031137		AT5G09630	Up-regulated	Up-regulated (16804)
AT5G02390	9.25307300740477	1.54145658350273	0.626642438587964	2.45986624681237	0.0138988803566078	0.0180397407759254	DAU1	DAU1	Up-regulated	Up-regulated (16804)
AT5G43210	90.8208152711542	0.610476839416243	0.216504627692154	2.8196941835547	0.00480694369333659	0.00673182486594183		AT5G43210	Up-regulated	Up-regulated (16804)
AT5G35520	395.984459569744	0.289573240683303	0.207420368133577	1.39606945686655	0.162693580327477	0.180967006577597	ATMIS12	ATMIS12	NotSig	NotSig
AT5G48830	461.517439010511	0.430024421305168	0.133043298494974	3.23221406992862	0.00122834997654313	0.00190364037227418		AT5G48830	Up-regulated	Up-regulated (16804)
AT5G48230	3331.12853445066	0.427651985240624	0.139773533583664	3.05960630940654	0.00221628114674374	0.00328290451940632	AACT2	AACT2	Up-regulated	Up-regulated (16804)
AT5G38460	281.821934715402	0.756933970367161	0.140049603161378	5.40475626692747	6.48965781380573e-08	2.45353871195757e-07		AT5G38460	Up-regulated	Up-regulated (16804)
AT5G10990	20.4509754767535	0.655230223212044	0.395382931060167	1.65720412222938	0.0974782134223061	0.111759156406473	SAUR69	SAUR69	NotSig	NotSig
AT5G20740	282.88399312136	0.712914997423669	0.156293511820515	4.56138574864432	5.08171246528562e-06	1.28438197320806e-05		AT5G20740	Up-regulated	Up-regulated (16804)
AT5G42870	1494.81815088336	0.612729912328848	0.112552305933582	5.4439569873444	5.2109807983168e-08	2.01778950178726e-07	ATPAH2	ATPAH2	Up-regulated	Up-regulated (16804)
AT5G66930	867.4094514971	0.434789611063236	0.126117116233527	3.44750676235057	0.000565786243237885	0.000935516087640229	ATG101	ATG101	Up-regulated	Up-regulated (16804)
AT5G39500	927.740085674205	0.84373873627248	0.112214210382791	7.51900078781711	5.51964528547653e-14	8.01150499266898e-13	ERMO1	ERMO1	Up-regulated	Up-regulated (16804)
AT5G54130	150.71777438857	1.07245561149398	0.167619237498707	6.39816543433598	1.57254858963182e-10	1.03522324383348e-09		AT5G54130	Up-regulated	Up-regulated (16804)
AT5G11420	6724.61282855563	0.435400760174749	0.107250571096537	4.05965913023289	4.91444063037604e-05	0.00010052711157621		AT5G11420	Up-regulated	Up-regulated (16804)
AT5G52380	210.413355907777	0.703767424335976	0.148859518051435	4.72772875761163	2.27045204435851e-06	6.18171468604923e-06		AT5G52380	Up-regulated	Up-regulated (16804)
AT5G17770	4413.95860891554	0.455471742551693	0.128893352655198	3.53371010350025	0.000409770257881197	0.00069574654961092	ATCBR	ATCBR	Up-regulated	Up-regulated (16804)
AT5G05140	926.180160653878	0.730397246637829	0.128095811976698	5.70196039485427	1.18437350057463e-08	5.2684555368741e-08		AT5G05140	Up-regulated	Up-regulated (16804)
AT5G44578	62.6710339786799	-0.113263056189973	0.244251940570002	-0.463714048394681	0.642852630777559	0.662321253562954	PROSCOOP9	PROSCOOP9	NotSig	NotSig
AT5G10840	1260.2498751467	0.911173575045165	0.0994164804391349	9.16521658200329	4.94475785049153e-20	2.61001651489862e-18	EMP1	EMP1	Up-regulated	Up-regulated (16804)
AT5G38730	57.9851293642399	0.499016840389793	0.271374563271904	1.83884898559856	0.0659374009476472	0.0775912417494722		AT5G38730	NotSig	NotSig
AT5G56660	538.278774875803	0.800531722811711	0.116346016097014	6.88061138375547	5.959622648602e-12	5.417357827047e-11	ILL2	ILL2	Up-regulated	Up-regulated (16804)
AT5G49910	3661.54265514203	0.755976163241317	0.0824758960079064	9.16602546723283	4.90780990114738e-20	2.59720792701546e-18	cpHsc70-2	cpHsc70-2	Up-regulated	Up-regulated (16804)
AT5G48800	149.931062052191	1.23282950233721	0.178624237135049	6.90180415665054	5.13461922651412e-12	4.71767616684653e-11		AT5G48800	Up-regulated	Up-regulated (16804)
AT5G45840	111.510460652707	-0.30194377105191	0.182238769578249	-1.6568580426146	0.0975481788689717	0.111820592367432	MDIS1	MDIS1	NotSig	NotSig
AT5G27030	507.698183170803	0.778818379378163	0.117469238294075	6.62997726629039	3.3573857417953e-11	2.58785321761263e-10	TPR3	TPR3	Up-regulated	Up-regulated (16804)
AT5G45170	1187.89721584736	0.437391501149119	0.167223142442397	2.61561584575405	0.0089066701911182	0.0119143439264599		AT5G45170	Up-regulated	Up-regulated (16804)
AT5G45070	476.230255610056	0.727551478963916	0.162270917755499	4.48356051119493	7.34077734962936e-06	1.79530833676151e-05	AtPP2-A8	AtPP2-A8	Up-regulated	Up-regulated (16804)
AT5G23390	1038.74107668356	0.608122573471885	0.101426645010014	5.99568854329986	2.0262504726521e-09	1.05110460182155e-08		AT5G23390	Up-regulated	Up-regulated (16804)
AT5G51050	143.376201367453	0.665324144424362	0.164248799526539	4.05070932842258	5.10626063914957e-05	0.00010414920614459	APC2	APC2	Up-regulated	Up-regulated (16804)
AT5G64090	811.82596438768	0.600574490178869	0.136747449699432	4.39185148607101	1.12389462217483e-05	2.63446971067191e-05	HYC2	HYC2	Up-regulated	Up-regulated (16804)
AT5G63830	208.806578259301	0.556576410612559	0.192996482694551	2.88386815573957	0.00392823179602698	0.00557597637805882		AT5G63830	Up-regulated	Up-regulated (16804)
AT5G63760	471.019308598483	0.487156148828127	0.127722918809239	3.81416392116532	0.000136644750892354	0.000254894298048584	ARI15	ARI15	Up-regulated	Up-regulated (16804)
AT5G09670	1466.41195281018	0.559525485345662	0.13780801736549	4.06018093897764	4.90347018583636e-05	0.000100332769913007		AT5G09670	Up-regulated	Up-regulated (16804)
AT5G48810	4142.91509848574	0.442772263453698	0.16360163182714	2.70640493318262	0.00680160534909488	0.00927779922402179	ATB5-B	ATB5-B	Up-regulated	Up-regulated (16804)
AT5G13010	2263.91658773501	0.834722530871898	0.0917992552584957	9.09291179456108	9.64214681801077e-20	4.87583127982372e-18	CUV	CUV	Up-regulated	Up-regulated (16804)
AT5G08750	247.243871223856	0.661763666650574	0.138685025978548	4.7717023664324	1.82675313677349e-06	5.08106807566497e-06		AT5G08750	Up-regulated	Up-regulated (16804)
AT5G45740	28.3756406725257	0.0857625227700731	0.34036919800149	0.251969106704237	0.80106494280906	0.813538134916669		AT5G45740	NotSig	NotSig
AT5G02130	247.716072295878	0.562850188073484	0.151651223719202	3.71147804989468	0.000206052538596838	0.000370887325581231	NDP1	NDP1	Up-regulated	Up-regulated (16804)
AT5G42630	121.819443858858	0.665560164084218	0.172192448871682	3.86521109633672	0.000110993160274008	0.000210436948936464	ATS	ATS	Up-regulated	Up-regulated (16804)
AT5G59520	1730.10078953441	0.509847188408863	0.094634853815641	5.38752021958105	7.1436441232779e-08	2.67657943001704e-07	AtZIP2	AtZIP2	Up-regulated	Up-regulated (16804)
AT5G22640	5645.35252337832	0.545989365981602	0.134579100187033	4.05701453808805	4.97039891779151e-05	0.000101539920036279	emb1211	emb1211	Up-regulated	Up-regulated (16804)
AT5G27400	81.5427532244055	0.543372208453689	0.210348317026304	2.58320207233101	0.00978879706297899	0.0130178288214162		AT5G27400	Up-regulated	Up-regulated (16804)
AT5G66170	331.824525884214	0.406676853986226	0.124897196780385	3.25609272641494	0.00112956855135723	0.00176000942877328	STR18	STR18	Up-regulated	Up-regulated (16804)
AT5G52547	39.8698043280834	-0.0829080145476099	0.323915487773312	-0.255955697325692	0.797985046403599	0.810772126325629		AT5G52547	NotSig	NotSig
AT5G66410	826.225889552471	0.518010307299084	0.182775082572714	2.83414073738964	0.00459490909620336	0.00645297526505141	PLP3b	PLP3b	Up-regulated	Up-regulated (16804)
AT5G23170	52.2450736024106	0.657554816454897	0.250454326866379	2.62544801953336	0.0086535020642701	0.011599929459108		AT5G23170	Up-regulated	Up-regulated (16804)
AT5G58570	31.8429117405095	0.73849482473	0.316358520724012	2.33436046874886	0.0195768549032966	0.0248487132581044		AT5G58570	Up-regulated	Up-regulated (16804)
AT5G42220	1578.27532017971	0.751551186398557	0.0937907996347583	8.0130587363074	1.11890168505297e-15	2.33589261058968e-14		AT5G42220	Up-regulated	Up-regulated (16804)
AT5G55940	1436.68959223546	0.51010014935208	0.115570062780641	4.41377409580783	1.01583960584383e-05	2.40207771939518e-05	emb2731	emb2731	Up-regulated	Up-regulated (16804)
AT5G52370	741.989619555677	0.308701716932575	0.168000168603604	1.83750837572643	0.0661348811449194	0.0778102123196386		AT5G52370	NotSig	NotSig
AT5G48930	3602.36139847901	0.62710834104033	0.0905439609109991	6.9260095839716	4.32877149811821e-12	4.04255541639129e-11	HCT	HCT	Up-regulated	Up-regulated (16804)
AT5G07940	657.333968090501	0.808065088941137	0.115633461459322	6.98815964464926	2.78515369470915e-12	2.70587987038156e-11		AT5G07940	Up-regulated	Up-regulated (16804)
AT5G16600	98.6018365709371	0.361505459423024	0.205057735185386	1.7629447584418	0.0779098071086777	0.0907360164677691	AtMYB43	AtMYB43	NotSig	NotSig
AT5G60410	1813.81586455669	0.641901104055242	0.120840626292994	5.31196439266103	1.08449797067773e-07	3.91650827710807e-07	ATSIZ1	ATSIZ1	Up-regulated	Up-regulated (16804)
AT5G12320	444.207116449452	0.492050056032642	0.1591438590555	3.09185700882774	0.00198908638436618	0.00297346636144667		AT5G12320	Up-regulated	Up-regulated (16804)
AT5G65860	299.388700838378	0.212617810297234	0.147736479865265	1.43916932697422	0.150102553610564	0.16769954164772		AT5G65860	NotSig	NotSig
AT5G16530	15.918221230122	0.836153098074805	0.431470491294856	1.93791490946573	0.0526336046603234	0.0627838676360547	PIN5	PIN5	NotSig	NotSig
AT5G20010	5405.3960654437	0.497182932753673	0.104948830367892	4.73738421867904	2.16494470343198e-06	5.92438101633977e-06	ATRAN1	ATRAN1	Up-regulated	Up-regulated (16804)
AT5G18380	15581.6578349206	0.554480477771202	0.0866183850982565	6.40141786460486	1.53940620046499e-10	1.01601801435782e-09		AT5G18380	Up-regulated	Up-regulated (16804)
AT5G15940	11.1168120825802	0.216699167939186	0.503513890912729	0.430373762968825	0.666923777694365	0.685500575517219		AT5G15940	NotSig	NotSig
AT5G02670	198.363740415711	0.398307393314859	0.199221883612904	1.99931546721437	0.0455742316858197	0.0548519196594727		AT5G02670	NotSig	NotSig
AT5G41765	13.3540555650742	0.277068309039942	0.456404660130961	0.607067221794887	0.543806301996828	0.565883494989839		AT5G41765	NotSig	NotSig
AT5G48650	85.9392347118681	0.445846268852119	0.208813481667075	2.13514120492929	0.0327494777541017	0.0403046273904215	AtG3BP1	AtG3BP1	Up-regulated	Up-regulated (16804)
AT5G21482	117.801421491756	0.922207046027947	0.181422799181048	5.08319268686647	3.71142850043496e-07	1.20250048550717e-06	ATCKX5	ATCKX5	Up-regulated	Up-regulated (16804)
AT5G59510	30.8129189717841	0.557755939640559	0.31062794296858	1.79557555031994	0.0725620472540414	0.0848746774666039	DVL18	DVL18	NotSig	NotSig
AT5G16340	91.9748505665325	0.522198572672875	0.207684713785633	2.51438135794566	0.0119241415520939	0.0156342137635649		AT5G16340	Up-regulated	Up-regulated (16804)
AT5G47700	8451.89627762775	0.528855601854758	0.116086319493967	4.55570995927944	5.22089358941704e-06	1.31647255246566e-05	RPP1.3	RPP1.3	Up-regulated	Up-regulated (16804)
AT5G40390	787.47291390011	1.06470088089075	0.115303869807723	9.2338694500559	2.61027889116373e-20	1.43705676588799e-18	RS5	RS5	Up-regulated	Up-regulated (16804)
AT5G37800	16.606537092815	0.654463072382626	0.435652430144505	1.50225966182615	0.133030061970431	0.149678918204287	ATRSL1	ATRSL1	NotSig	NotSig
AT5G15520	601.874913707776	0.309637779845992	0.146169889629897	2.11834175034268	0.03414613519395	0.0419151791400201		AT5G15520	Up-regulated	Up-regulated (16804)
AT5G15710	197.598062697963	0.579079979422493	0.17198825489786	3.36697398183613	0.000759978581125536	0.00122698946325983		AT5G15710	Up-regulated	Up-regulated (16804)
AT5G12840	588.488644149312	0.582583501199613	0.109996990776197	5.29635853752538	1.18134777559121e-07	4.23564468559315e-07	ATHAP2A	ATHAP2A	Up-regulated	Up-regulated (16804)
AT5G17050	354.959038090235	0.809678664506062	0.131261973604392	6.16841757191872	6.89767909456867e-10	3.95920593768964e-09	UGT78D2	UGT78D2	Up-regulated	Up-regulated (16804)
AT5G64580	1149.81395805735	0.807759003902719	0.142249534362116	5.67846501238068	1.35908824658459e-08	5.97363362376042e-08	EMB3144	EMB3144	Up-regulated	Up-regulated (16804)
AT5G26300	31.9515879432329	1.33173703414553	0.339903607596936	3.91798440611061	8.92924811242077e-05	0.00017340318731498		AT5G26300	Up-regulated	Up-regulated (16804)
AT5G54580	774.361863887518	0.536630403411867	0.119930765407106	4.4745016142461	7.65897480372611e-06	1.86068569371662e-05	ORRM2	ORRM2	Up-regulated	Up-regulated (16804)
AT5G15190	83.6551249079449	0.557334492369718	0.229065482115809	2.4330793414258	0.0149710199581763	0.0193259684048819		AT5G15190	Up-regulated	Up-regulated (16804)
AT5G25790	61.808369257496	0.681846821160605	0.22490451961605	3.03171684732984	0.00243167189466809	0.00357609079439915	TCX7	TCX7	Up-regulated	Up-regulated (16804)
AT5G63840	3159.00523773807	0.740194050505182	0.0934932035169211	7.91708939967189	2.43134934225423e-15	4.70198626339628e-14	GSCIIalpha	GSCIIalpha	Up-regulated	Up-regulated (16804)
AT5G32450	2378.43573830616	0.300045098571137	0.123460233406415	2.43029751598984	0.0150864331368173	0.0194675918746153	BPL4	BPL4	Up-regulated	Up-regulated (16804)
AT5G59613	6146.81342897679	0.756463569364939	0.0927773727053969	8.15353514878025	3.53437473825712e-16	8.2441907334289e-15		AT5G59613	Up-regulated	Up-regulated (16804)
AT5G47250	86.2020254606114	0.65030012206287	0.215351470986436	3.01971525471413	0.00253012431768872	0.00370783155823005		AT5G47250	Up-regulated	Up-regulated (16804)
AT5G56500	1281.39323260787	0.744895256042668	0.11885648822473	6.26718210481066	3.67640129788573e-10	2.23818961298156e-09	Cpn60beta3	Cpn60beta3	Up-regulated	Up-regulated (16804)
AT5G39760	458.582863054031	0.796020118122683	0.117797052586156	6.75755547907688	1.40339312301369e-11	1.1697798599642e-10	AtHB23	AtHB23	Up-regulated	Up-regulated (16804)
AT5G53500	781.517426491631	0.620071652761862	0.107562529094629	5.76475523568574	8.17764337200214e-09	3.75679982634823e-08		AT5G53500	Up-regulated	Up-regulated (16804)
AT5G01510	299.650439522633	0.329494646899158	0.160335480590452	2.05503264583584	0.0398758516316585	0.0484663169980039	RUS5	RUS5	Up-regulated	Up-regulated (16804)
AT5G51020	684.404326414515	0.498794697549741	0.112768219278414	4.42318501384032	9.72563866536864e-06	2.3106853812848e-05	CAA33	CAA33	Up-regulated	Up-regulated (16804)
AT5G59320	136.214975672324	1.00219527257055	0.187361606405766	5.34898953844426	8.84466537108038e-08	3.25145838807622e-07	LTP3	LTP3	Up-regulated	Up-regulated (16804)
AT5G26330	86.379640055102	0.980670058334481	0.203271650251044	4.82443103661203	1.40403486006596e-06	4.00538152028846e-06		AT5G26330	Up-regulated	Up-regulated (16804)
AT5G67250	2015.63412918676	0.441680894909249	0.153440791152	2.8785102813483	0.003995582565688	0.00565980985926756	SKIP2	SKIP2	Up-regulated	Up-regulated (16804)
AT5G13660	196.797273112274	0.690664360637274	0.173019725556829	3.9918243912046	6.55669202373683e-05	0.000130699876042564		AT5G13660	Up-regulated	Up-regulated (16804)
AT5G56630	1171.48210350351	0.842396926498162	0.0971778500640629	8.66861044922094	4.3742573320672e-18	1.54190688744813e-16	PFK7	PFK7	Up-regulated	Up-regulated (16804)
AT5G58280	20.4994882689213	0.178716518032295	0.377560979069449	0.473344778564687	0.635967220153318	0.655557110365409		AT5G58280	NotSig	NotSig
AT5G22280	634.495110591489	0.4165934503433	0.136838854832993	3.04440906679422	0.00233137897860785	0.0034382257854028		AT5G22280	Up-regulated	Up-regulated (16804)
AT5G65090	61.1013696789371	0.87783569446488	0.234786160117336	3.73887325396938	0.000184846887769965	0.000335965944402635	BST1	BST1	Up-regulated	Up-regulated (16804)
AT5G10580	1190.54802308798	0.946606800804403	0.112219993544219	8.43527762663256	3.30417509036107e-17	9.76471945896026e-16		AT5G10580	Up-regulated	Up-regulated (16804)
AT5G19870	17.3866202759231	1.10199818363212	0.42519935007443	2.5917212324977	0.00954971185421353	0.0127163913377304		AT5G19870	Up-regulated	Up-regulated (16804)
AT5G07710	135.163330562796	0.559700162903043	0.173239720634993	3.23078426155109	0.00123451080793806	0.00191217526445102	NEN1	NEN1	Up-regulated	Up-regulated (16804)
AT5G35190	1083.99583585982	1.51796432924632	0.417551045026165	3.63539822814047	0.000277551551676865	0.000486332629906074	EXT13	EXT13	Up-regulated	Up-regulated (16804)
AT5G59350	246.283894030023	0.43120910867424	0.145241375760335	2.96891368879474	0.00298854526694772	0.00432761133190196		AT5G59350	Up-regulated	Up-regulated (16804)
AT5G65310	3169.66600321889	0.612187028768076	0.129867058696298	4.71395159722307	2.42958399444534e-06	6.56349824643722e-06	ATHB-5	ATHB-5	Up-regulated	Up-regulated (16804)
AT5G14500	270.1097204237	0.658934812965068	0.136810500719448	4.816405243018	1.46167527198802e-06	4.15707673521937e-06		AT5G14500	Up-regulated	Up-regulated (16804)
AT5G58300	719.968344153516	0.625918055618763	0.113014083898948	5.53840755085386	3.05234299512138e-08	1.24253596780135e-07	KOIN	KOIN	Up-regulated	Up-regulated (16804)
AT5G09810	14461.4571037401	0.647449737298793	0.0774003820708264	8.36494239403539	6.01443037810521e-17	1.68965067412339e-15	ACT7	ACT7	Up-regulated	Up-regulated (16804)
AT5G17530	1042.19596887201	0.489103153555916	0.10351078811234	4.72514181831071	2.29954817884345e-06	6.24930290641109e-06		AT5G17530	Up-regulated	Up-regulated (16804)
AT5G12210	1349.7038971282	0.589240099660391	0.103262030577777	5.70626101736956	1.15484859971691e-08	5.14606164538781e-08	AtRGTB1	AtRGTB1	Up-regulated	Up-regulated (16804)
AT5G56380	388.859048673377	0.57069815058319	0.14419934619715	3.95770276103007	7.56740435278225e-05	0.000149019654947097		AT5G56380	Up-regulated	Up-regulated (16804)
AT5G65080	78.1335546283151	2.11231100523033	0.237571749943975	8.89125498182533	6.04225451193298e-19	2.57802859175807e-17	AGL68	AGL68	Up-regulated	Up-regulated (16804)
AT5G41520	10594.8641203204	0.439748113570791	0.154565553963021	2.84505895586541	0.00444032037503815	0.006251306886697	RPS10B	RPS10B	Up-regulated	Up-regulated (16804)
AT5G52100	327.236107537025	0.820484807136127	0.152801985498413	5.36959519511378	7.89135734314261e-08	2.93342613218368e-07	CRR1	CRR1	Up-regulated	Up-regulated (16804)
AT5G23820	4014.55494840895	0.648458289646169	0.0886444616507212	7.31527133867921	2.56861826259359e-13	3.15758115353641e-12	ML3	ML3	Up-regulated	Up-regulated (16804)
AT5G16520	360.665027505078	0.650764496998404	0.143857460464986	4.52367569186164	6.07748254130357e-06	1.51088665265716e-05		AT5G16520	Up-regulated	Up-regulated (16804)
AT5G59540	1486.19325382117	0.62208354976037	0.101285440841741	6.14188519683081	8.15477895186761e-10	4.60844020237993e-09		AT5G59540	Up-regulated	Up-regulated (16804)
AT5G47710	549.440269555695	0.485124100619663	0.172135268380709	2.81827254335074	0.00482828068337072	0.00675939492757074		AT5G47710	Up-regulated	Up-regulated (16804)
AT5G25830	195.821194561629	0.80793300541664	0.172750992409858	4.6768646254708	2.91294418130887e-06	7.73060733875931e-06	GATA12	GATA12	Up-regulated	Up-regulated (16804)
AT5G26710	1874.22675694098	0.629430250808649	0.14366142997881	4.38134474160176	1.1794907688049e-05	2.74811956144759e-05		AT5G26710	Up-regulated	Up-regulated (16804)
AT5G28080	234.245825081509	0.666628583543405	0.16182561425121	4.11942563374773	3.79817980107255e-05	7.96179348269865e-05	AtWNK9	AtWNK9	Up-regulated	Up-regulated (16804)
AT5G11770	6590.15499127882	0.753614118951716	0.0803901869618806	9.37445411476733	6.95346474044645e-21	4.31536236013161e-19		AT5G11770	Up-regulated	Up-regulated (16804)
AT5G03030	600.775659267157	0.603730624986454	0.128234454169252	4.70802195008848	2.50132172012643e-06	6.74129080513085e-06	PAM18-3	PAM18-3	Up-regulated	Up-regulated (16804)
AT5G55360	10.9517574087512	0.592367632674769	0.55084821867286	1.07537360128338	0.28220749593028	0.304157957933488		AT5G55360	NotSig	NotSig
AT5G21140	80.0881088168979	0.602423114176961	0.201675257501483	2.98709480597802	0.00281642367021949	0.00409458058962839	emb1379	emb1379	Up-regulated	Up-regulated (16804)
AT5G39580	629.963620433538	0.803300751917072	0.110913334154054	7.24259853915599	4.40168406271586e-13	5.08727367970772e-12	PRX62	PRX62	Up-regulated	Up-regulated (16804)
AT5G15830	183.533470767438	0.920797282814716	0.151660888297283	6.07142219165818	1.26782386774241e-09	6.85274025108592e-09	AtbZIP3	AtbZIP3	Up-regulated	Up-regulated (16804)
AT5G07910	548.612044150273	0.397618217785541	0.149512024962958	2.65943971987573	0.00782707349036224	0.0105640216872689		AT5G07910	Up-regulated	Up-regulated (16804)
AT5G18010	91.2135219408918	-0.335510853706528	0.206933522334737	-1.62134607250247	0.104943439306662	0.119781621635202	SAUR19	SAUR19	NotSig	NotSig
AT5G27750	171.448028665764	0.300595628609864	0.199432993651427	1.50725124818239	0.131746268637679	0.148348558483597		AT5G27750	NotSig	NotSig
AT5G46590	19.6303534187581	0.811669645203397	0.390608329727833	2.07796297065388	0.0377127698403208	0.045990087312717	anac096	anac096	Up-regulated	Up-regulated (16804)
AT5G40700	160.513795080005	0.413341564687935	0.195920603586925	2.10974015555514	0.0348807436703857	0.042755424369733		AT5G40700	Up-regulated	Up-regulated (16804)
AT5G18670	724.192438368077	0.88165016735714	0.103079406106237	8.55311648234067	1.1980888362618e-17	3.84590272204416e-16	BAM9	BAM9	Up-regulated	Up-regulated (16804)
AT5G01930	652.466548254474	0.741153677776412	0.110811905673081	6.68839393451976	2.25633088491783e-11	1.79804110984891e-10	AtMAN6	AtMAN6	Up-regulated	Up-regulated (16804)
AT5G25780	1107.19092304888	0.554605684445179	0.155640963090856	3.5633657967114	0.000366129916496304	0.000627108864250591	ATEIF3B-2	ATEIF3B-2	Up-regulated	Up-regulated (16804)
AT5G63135	161.853922955782	0.152901987053872	0.247915227592238	0.616751090842066	0.537398916482699	0.559528714263634		AT5G63135	NotSig	NotSig
AT5G23740	4683.32262938778	0.497701857443682	0.0957154386505135	5.19980751758287	1.99495010664414e-07	6.82079769350116e-07	RPS11-BETA	RPS11-BETA	Up-regulated	Up-regulated (16804)
AT5G11790	773.463441484308	0.833116827111998	0.109329608625476	7.62023058150656	2.53222966575649e-14	3.93475444269293e-13	NDL2	NDL2	Up-regulated	Up-regulated (16804)
AT5G04160	485.013139191482	0.782614414194112	0.147719319762367	5.29798279231915	1.17088997813338e-07	4.20035501001428e-07	UUAT1	UUAT1	Up-regulated	Up-regulated (16804)
AT5G56040	1261.47674619256	0.703778902237078	0.122169277485523	5.76068645671146	8.37725305488123e-09	3.83902758030807e-08	RGI4	RGI4	Up-regulated	Up-regulated (16804)
AT5G56540	777.328548967304	0.61623281025609	0.106973979049189	5.76058603908464	8.38223884547961e-09	3.84045305493115e-08	AGP14	AGP14	Up-regulated	Up-regulated (16804)
AT5G04020	548.443786857655	0.589296113898197	0.133797365036441	4.40439252101637	1.06080717578962e-05	2.49961597455714e-05		AT5G04020	Up-regulated	Up-regulated (16804)
AT5G23810	81.950426729857	0.489841192902423	0.221882092296351	2.20766438531767	0.0272676772569021	0.0339499076066238	AAP7	AAP7	Up-regulated	Up-regulated (16804)
AT5G41650	73.1686195469256	0.497259545057002	0.21989141563953	2.26138680134819	0.0237353153523953	0.0297781951983004	GLXI-like;10	GLXI-like;10	Up-regulated	Up-regulated (16804)
AT5G38630	971.594493937765	0.605541870506319	0.111159155380383	5.44752133491994	5.10765902991444e-08	1.98378260824289e-07	ACYB-1	ACYB-1	Up-regulated	Up-regulated (16804)
AT5G47370	951.509216621783	0.169172567004699	0.0974653338194277	1.73572038770341	0.0826132868019043	0.0958540657018299	HAT2	HAT2	NotSig	NotSig
AT5G19200	171.55489453223	0.356487209299766	0.161235807416172	2.21096799161754	0.0270380536743037	0.0336762962506683	TSC10B	TSC10B	Up-regulated	Up-regulated (16804)
AT5G51550	5204.33242549142	0.578547518212083	0.133562728161531	4.33165394399841	1.47993417951031e-05	3.37329460171075e-05	EXL3	EXL3	Up-regulated	Up-regulated (16804)
AT5G25100	3374.97537087914	0.828620754032623	0.101864704488287	8.13452272988144	4.13564379631355e-16	9.5595919806435e-15	TMN9	TMN9	Up-regulated	Up-regulated (16804)
AT5G42780	167.96243846434	0.517805652372686	0.185639064771278	2.78931405418716	0.00528198178347301	0.00734036689458691	AtHB27	AtHB27	Up-regulated	Up-regulated (16804)
AT5G19140	14364.9161818493	0.487342998591624	0.117023837983127	4.16447628953934	3.120680537539e-05	6.65190855628629e-05	AILP1	AILP1	Up-regulated	Up-regulated (16804)
AT5G66800	63.2652289137844	0.351691053562953	0.231043387967767	1.52218618613755	0.12796243540649	0.144333903019492		AT5G66800	NotSig	NotSig
AT5G02502	442.306678654915	-0.00844938333855968	0.19265486377809	-0.043857617569895	0.965017899050558	0.967569106655998		AT5G02502	NotSig	NotSig
AT5G40140	208.272950284369	0.372389159861894	0.194502945989566	1.91456822397883	0.0555475907649104	0.0660018457766487	PUB40	PUB40	NotSig	NotSig
AT5G56740	552.14478143705	0.67535768314081	0.152497472310449	4.42864837632155	9.4825472744409e-06	2.26053507368816e-05	HAC07	HAC07	Up-regulated	Up-regulated (16804)
AT5G37530	151.450208556276	0.403275468315996	0.171825515693184	2.34700572082725	0.0189249642056907	0.0240780628389348		AT5G37530	Up-regulated	Up-regulated (16804)
AT5G22930	73.4313205137972	1.05048674047167	0.230851895848939	4.5504791572475	5.35238891307807e-06	1.34664526953119e-05		AT5G22930	Up-regulated	Up-regulated (16804)
